split,error_group,pair_id,label,neural_score,neural_pred,outcome,left_title,right_title,left_brand,right_brand,left_price,right_price
test,borderline_false_positive,76350435#25351062,0,0.9750915514543874,1,FP,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,59.99,39.99
train,borderline_false_positive,27442156#71716796,0,0.9752975083266688,1,FP,Swiss Military Hanowa FLAGSHIP 06-5161.2.04.007 Herrenuhr,Swiss Military Hanowa Flagship 06-5161.2.04.003,,SWISS MILITARY HANOWA,"378,00 лв",6145.0000
valid,borderline_false_positive,76444235#81158427,0,0.9753039815511524,1,FP,"HDD: 8 Tb (3.5\"") 7200 Seagate IronWolf Pro SATA III 256Mb (ST8000NE001)","HDD: 16 Tb (3.5\"") 7200 Seagate IronWolf Pro SATA III 256Mb",Seagate,Seagate,,
train,borderline_false_positive,98586705#25435848,0,0.975336973970805,1,FP,Apple 60W MagSafe 2 Power Adapter Macbook 60w Magsafe2 Power Adapter,APPLE APPLE 60W MAGSAFE POWER ADAPTER,,APPLE,79.0000,1049.00
test,borderline_false_positive,35452020#76350435,0,0.9755459278505572,1,FP,iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,44.99,59.99
valid,borderline_false_positive,79599413#55369895,0,0.975729759010974,1,FP,"EPSON Multipack fr EPSON Stylus Photo R200 / R300 Inhalt: je 1x light cyan, cyan, light magenta, magenta, gelb, schwarz (neu: C13T04874010 / alt: C13T048140A0) R220 / R320 / R340 / RX500 / RX600 / RX620 / RX640",Epson STYLUS PHOTO R3000 BLACK INK,EPSON,,99.41,24.81
test,borderline_false_positive,56774153#60071236,0,0.975879648478435,1,FP,"Card Art Card Baby romper, Dutch Doobadoo 470.713.595",Dutch Doobadoo Card Art 3733 Snowdome,,,2.75,3.15
test,borderline_false_positive,75325202#25351062,0,0.9760138941464076,1,FP,iPhone SE Screen - Fix Kit / Black / 全新 / Fix Kit / White / 全新 / Part Only / Black / 全新 / Part Only / White / 全新,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,44.99,39.99
test,borderline_false_positive,35452020#45858702,0,0.9767914712158436,1,FP,iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,,,44.99,39.99
test,borderline_false_positive,25351062#35452020,0,0.9775258592308296,1,FP,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,,,39.99,44.99
test,borderline_false_positive,56698149#65979382,0,0.9779066213078014,1,FP,Epson Ultra Glossy Photo Paper,Epson Premium Glossy Photo A4 Paper (Pack of 50) C13S041624,Epson,,2150,36.11
test,borderline_false_positive,88943801#35452020,0,0.978427161753343,1,FP,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,,,59.99,44.99
valid,borderline_false_positive,17212553#62172007,0,0.9787983226264116,1,FP,Corsair ML Series ML120 PRO LED Premium Magnetic Levitation,Corsair ML Series ML140 PRO LED Premium Magnetic Levitation,Corsair,Corsair,265,284
test,borderline_false_positive,88943801#6189668,0,0.9788188110952428,1,FP,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone XR Screen - Fix Kit / New / Part Only / New,,,59.99,109.99
test,borderline_false_positive,85035598#37728852,0,0.9788487709476243,1,FP,Fisher & Paykel WH8060J3 8kg Front Load Washing Machine,Fisher & Paykel 10kg Front Load Washing Machine,Fisher & Paykel,,799,1298
test,borderline_false_positive,88943801#66481726,0,0.978867827191914,1,FP,iPhone 6s Screen - New / Fix Kit / Black / Neu / New / Fix Kit / White / Neu / New / Part Only / Black / Neu / New / Part Only / White / Neu,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,59.99,44.99
test,borderline_false_positive,28797890#28797891,0,0.9791306324748912,1,FP,Shimano BR-M8120 XT 4-Piston Disc Brakes - Rear Brake (1700mm),Shimano BR-M8120 XT 4-Piston Disc Brakes - Front Brake (1000mm),Shimano,Shimano,209.99,209.99
test,borderline_false_positive,63634340#30137322,0,0.979204300474048,1,FP,"Zebra Black Monochrome Ribbon - K - 1,000 prints","Zebra Gold Monochrome Ribbon - 1,000 prints",zebra,zebra,,
test,borderline_false_positive,56698149#18510686,0,0.9792200756464786,1,FP,Epson Ultra Glossy Photo Paper,Epson A4 Glossy Photo Paper 20 Sheets,Epson,,2150,9.96
test,borderline_false_positive,6189668#25351062,0,0.9801530338639132,1,FP,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,109.99,39.99
valid,borderline_false_positive,63386383#88950114,0,0.9809379599895608,1,FP,Fujifilm XF-56mm f1.2 APD,Fujifilm XF-56mm f1.2 R,,Fujifilm,999.00,879.49
test,borderline_false_positive,24457389#52120879,0,0.981751817728926,1,FP,Sharp Toner Cyan 15k - MX-2640,Sharp Toner Cyan 15k - MX2300/2700,Sharp,Sharp,1295,1395
valid,borderline_false_positive,61976083#45988376,0,0.9818504001530656,1,FP,Brother HL-L6200DW Wireless High Speed Mono Laser Printer - Duplex Printer,BROTHER MFC-L2710DW COMPACT LASER ALL-IN-ONE WITH DUPLEX PRINTING WITH WIRELESS NETWORKING - COPIER/FAX/PRINTER/SCANNER - 32 PPM MONO PRINT - 2400 X 600 DPI PRINT - AUTOMATIC DUPLEX PRINT - 1200 DPI OPTICAL SCAN - 250 SHEETS INPUT - ETHERNET - WIRELE,,,529.00,$249.99
test,borderline_false_positive,37696616#18510686,0,0.9821737200727998,1,FP,Epson Premium Glossy Photo Paper - A4 - 20 Sheets,Epson A4 Glossy Photo Paper 20 Sheets,,,19.80,9.96
test,borderline_false_positive,25351062#66481726,0,0.982260337238618,1,FP,iPhone 4S Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,,,39.99,44.99
valid,borderline_false_positive,83455425#35724064,0,0.9823898160223036,1,FP,Ubiquiti UVC-G3-FLEX UniFi Video Flex Manually Adjustable 1080p PoE Indoor/Outdoor IP Camera (3 Pack),Ubiquiti UVC-G3-FLEX UniFI IP Dome Camera,UBIQUITI,,195.91,$‎147.95
test,borderline_false_positive,90494765#29009865,0,0.9832386010143552,1,FP,Tissot T111.417.37.441.04 T-Race Cycling (Choose free two-day shipping at checkout),Tissot T111.417.37.441.05 T-Race Cycling Chronograph Black PVD 44mm,,,4.95E2,11820000
test,borderline_false_positive,68464601#1547160,0,0.9832624512920772,1,FP,Garmin STRIKER Plus 7sv with Transducer,Garmin Striker Plus 5cv Fishfinder with GT-20TM Transducer,,,499.99,399
test,borderline_false_positive,66481726#76350435,0,0.983635110892906,1,FP,iPhone SE Screen - Fix Kit / Black / New / Fix Kit / White / New / Part Only / Black / New / Part Only / White / New,iPhone 6s Screen - New / Fix Kit / Black / Yeni / New / Fix Kit / White / Yeni / New / Part Only / Black / Yeni / New / Part Only / White / Yeni,,,44.99,59.99
test,borderline_false_positive,74588061#6175893,0,0.9836606646198562,1,FP,Tissot T048.417.27.057.00,Đồng hồ Tissot T006.207.11.038.00,,,15910.00,18140000
test,borderline_false_positive,6189668#45858702,0,0.9844342807519773,1,FP,iPhone XR Screen - Fix Kit / New / Part Only / New,iPhone 4S Screen - New / Fix Kit / Black / новое / New / Fix Kit / White / новое / New / Part Only / Black / новое / New / Part Only / White / новое,,,109.99,39.99
test,borderline_false_positive,35452020#75325202,0,0.984643273521233,1,FP,iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,iPhone SE Screen - Fix Kit / Black / 全新 / Fix Kit / White / 全新 / Part Only / Black / 全新 / Part Only / White / 全新,,,44.99,44.99
train,borderline_false_positive,31276154#14128915,0,0.9852203686151996,1,FP,Shimano Shimano Cs-R9100 Cassette 11-25 Dura-Ace 11-Speed,Shimano Dura-Ace CS-R9100 Cassette 11-speed,Shimano,,339.99,22265
train,borderline_false_positive,14128915#67646392,0,0.985225816071231,1,FP,Shimano Dura-Ace CS-R9100 Cassette 11-speed,CS-R9100 CASSETTE 11-25 DURA-ACE 11-SPEED,,,22265,559.0
valid,borderline_false_negative,63687251#18498397,1,0.9699186384243283,0,FN,TP-Link EAP225-Outdoor AC1200 Dual Band Outdoor Access Point,TP-Link EAP225-Outdoor Omada AC1200 1200Mbps Wireless MU-MIMO Gigabit Indoor/Outdoor Access Point Passive PoE Weatherproof High Gain Long Range antena,,,6000,149.00
train,borderline_false_negative,54550733#89814977,1,0.9697980100289983,0,FN,"RAM Motorcycle Combination Base for Handlebar or Brake/Clutch Reservoir with 1\"" ...",RAM Motorcycle Brake/Clutch Reservoir & Handlebar Ball Base / B Size / RAM-B-309-7U,RAM Mounts,RAM Mounts,$27.00,27.00
train,borderline_false_negative,21683669#45334125,1,0.9696041597570686,0,FN,SanDisk Cruzer Glide USB 2.0 Flash Drive 64GB,Pen Drive SanDisk 64GB Cruzer Glide USB 2.0,SanDisk,,7.69,"9,86"
train,borderline_false_negative,23828624#18666609,1,0.9692034600850136,0,FN,LOGITECH | G402 Hyperion Fury FPS Gaming Mouse | 910-004068,LOGITECH G402 GAMING MOUSE HYPERION FURY,,,199,68.0001
train,borderline_false_negative,72600552#1766796,1,0.9691192435222278,0,FN,Casquette New Era NY Yankees 39Thirty Cap,Gorra New Era NY Yankees 39Thirty Cap,,,2.59E1,2.59E1
train,borderline_false_negative,69541495#66462363,1,0.969118673298238,0,FN,Audio-Technica ATH-M50X Professional Monitor Headphones - Black,Audio Technica ATH-M50x Professional Monitor Headphones,,Audio Technica,149.00,122.00
valid,borderline_false_negative,28945201#65736175,1,0.9686976967434154,0,FN,Samsung Solid State Drive MU-PC1T0S/WW USB 3.2 Gen. 2 T7 Touch 1TB Portable Solid State Drive - Silver Retail,Samsung Portable SSD T7 Touch 1TB USB 3.2,Samsung,,305.99,999
train,borderline_false_negative,17681625#70896286,1,0.9684055496255362,0,FN,HP printer Color LaserJet Professional CP5225dn (CE712A#B19),"HP Color LaserJet Professional CP5225dn /A3,20ppm",HP,,1403.60,44096.00
valid,borderline_false_negative,14938274#92349368,1,0.9683485551190232,0,FN,Cappello New Era NY Yankees MLB 9Fifty Cap,New Era NY Yankees MLB 9Fifty Cap Baseball sapka,,,3.19E1,10520
train,borderline_false_negative,44685515#92484431,1,0.9682157520721704,0,FN,Logitech USB Headset Stereo H650e,"Logitech Stereo Headset H650e, USB",Logitech,,679,759.20
valid,borderline_false_negative,90174187#35328167,1,0.9678049518689196,0,FN,APC Smart-UPS SRT 10000VA 230V,APC Smart-UPS SRT 10000VA (10.0kW) 230V,,,10630.6,19549.00
train,borderline_false_negative,49810009#70297805,1,0.9672117601097574,0,FN,TAG Heuer Formula 1 43mm Mens Watch WAZ2011.BA0842,Cheap Replica Tag Heuer Formula 1 Automatic Mens Watch WAZ2011.BA0842,,,1550.0,
train,borderline_false_negative,30231318#49576448,1,0.9670317084815012,0,FN,Western Digital Blue SN550 1TB M.2 (WDS100T2B0C),Western Digital Blue SN550 NVMe M.2 2280 1TB PCI-Express 3.0 x4 3D NAND Internal Solid State Drive (SSD) WDS100T2B0C,,Western Digital,,104.99
test,borderline_false_negative,64193560#19043769,1,0.966815024530156,0,FN,Ice-Watch Straps 015929 015769 ICE Steel,Ice-Watch015929 015769 ICE Steel,Ice-Watch,Ice-Watch,18.00,20.00
valid,borderline_false_negative,69975236#65608241,1,0.9666031532352416,0,FN,Corsair iCUE H115i RGB Pro XT 280mm AIO CPU Cooler,CORSAIR iCUE H115i RGB PRO,Corsair,,225,224.95
train,borderline_false_negative,79424848#62384294,1,0.9665426405278794,0,FN,Jabra BIZ 2400 II IP Duo headset NC (QD),BIZ 2400 II IP Duo NC (QD),,,142.38,
train,borderline_false_negative,41256110#34686093,1,0.9665051013841236,0,FN,LaCie 5TB HDD External Mobile Drive - Moon Silver,"Seagate Mobile Drive 5TB External Hard Drive Portable HDD – Moon Silver USB-C USB 3.0, for Mac and PC Desktop, 1 Month Adobe CC (STHG5000400)",,Seagate,159.99,154.99
test,borderline_false_negative,44437475#58559454,1,0.9665002963556002,0,FN,Schablone Dutch Doobadoo Dutch Mask Art A5 Bubbles Blasen,Dutch Doobadoo - Dutch Mask Art - Bubles,,,3.8,3.75
train,borderline_false_negative,17681625#90202399,1,0.9664029604136058,0,FN,HP printer Color LaserJet Professional CP5225dn (CE712A#B19),HP stampante Color LaserJet Professional CP5225dn (CE712A#B19),HP,HP,1403.60,1415.20
train,borderline_false_negative,7330221#20053190,1,0.9663307505589952,0,FN,Kape New Era Oakland Raiders HM Knitted Cap,Hat New Era Oakland Raiders HM Knitted Cap,,,239,3.19E1
valid,borderline_false_negative,19059611#92625001,1,0.9662202085715554,0,FN,Ubiquiti UVC G3 IR LED Range Extender for UniFi UVC-G3,Ubiquiti IR Range Extender UVC-G3-LED Ubiquiti,Ubiquiti,,139,69.00
valid,borderline_false_negative,53472089#57810360,1,0.965652777554775,0,FN,Mikrotik Cloud Core Router 1036-12G-4S-EM,Mikrotik CCR1036-12G-4S-EM - A carrier grade router and 36 core Tilera CPU.,Mikrotik,,80800,"USD$1,195.00"
valid,borderline_false_negative,38876366#18988047,1,0.9652853325276056,0,FN,"D'Addario D'Addario EXL160 Nickel Wound, Bass Medium, 50-105, Long Scale","D'Addario EXL160 Nickel Wound Bass, Medium, 50-105, Long Scale Takım Tel Bas Gitar Teli 050-105",D'Addario,,19.99,190.56
test,borderline_false_negative,373815#44669957,1,0.9652429474954386,0,FN,Lexmark C950 Cyan Toner Cartridge Extra High RegularSN: C950X2CG,Lexmark C950X2CG Cyan Extra High Yield Toner Cartridge C950de,,Lexmark,996.01,509.90
train,borderline_false_negative,95289358#34839247,1,0.96482248532309,0,FN,Tag Heuer Aquaracer Quartz Alarm on bracelet.,"Aquaracer Mans Steel Alarm Watch. The 41 mm Quartz Watch Has A Black Dial, Sapphire Crystal, Water Resistant To 300 M And A Steel Bracelet With Wet Suit Extension. Model WAY111Z.",,,1450,2050.00
train,borderline_false_negative,27137868#16259557,1,0.964709620601924,0,FN,"PARK TOOL BBT-22, Bottom bracket tool, Cartridge type, For 1/2'' drive ratchet",Park Tool BBT-22 Bottom Bracket Tool,PARK TOOL,Park Tool,29.99,26.00
valid,borderline_false_negative,73979426#83239139,1,0.9646033247681928,0,FN,NETGEAR GS108E Switch 8 Port ProSafe - GS108E-300PES,Netgear ProSAFE Unmanaged Plus Switch - GS108E - 8 Gigabit Ethernet poorten,,Netgear,226.00,35.27
valid,borderline_false_negative,14622160#91942249,1,0.9644239138749752,0,FN,Hikvision DS-1273ZJ-140 Bracket,Wall Mounting Bracket for Hikvision Dome Camera DS-1273ZJ-140,Hikvision,,249,34.99
valid,borderline_false_negative,93196481#17746757,1,0.964211494067564,0,FN,Epson C13T596800 Matte Black 350ml,Epson T596 Ink Cartridge Matte Black 350 mlSN: C13T596800,Epson,,179.00,314.15
train,borderline_false_negative,77996967#69858524,1,0.9640972392511178,0,FN,12TB - Seagate IronWolf NAS 7200RPM - ST12000VN0008,Seagate 12TB IronWolf NAS 7200RPM 256MB Cache Internal Hard Drive (ST12000VN0008),,Seagate,309.8,359.988
train,borderline_false_negative,19216477#56475885,1,0.9640082324089332,0,FN,Šiltovka New Era NFL New Orleans Saints 9Fifty Cap,Kappe New Era NFL New Orleans Saints 9Fifty Cap,,,3.99E1,3.99E1
valid,borderline_false_negative,83095015#89399226,1,0.9639076034218848,0,FN,Life Extension - Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support 50mg - 30 softgels,Super Ubiquinol CoQ10 with Enhanced Mitochondrial Support 50 mg,,Life Extension,20.15,15.00
valid,borderline_false_negative,84301060#87426005,1,0.9638807384557996,0,FN,Instax Square film Black Frame,Fujifilm Instax Square Film ( Black Frame 10's ),Fuji,FUJIFILM,฿370,55.0
train,borderline_false_negative,21212202#15911331,1,0.963737244734983,0,FN,Sony Alpha a9 II Mirrorless Digital Camera (Body Only),Sony Alpha a9 II Mirrorless Digital Camera Body,,,6799.00,"4,498.00"
train,borderline_false_negative,37848549#26280964,1,0.9636534052863625,0,FN,Ernie Ball Hybrid Slinky 9-46 Electric Guitar Strings,Ernie Ball 9-46 Hybrid Slinky Guitar Strings,,,7.99,5.49
test,borderline_false_negative,3873770#53501656,1,0.9633303478080664,0,FN,Saint/XTR SM-RT99-A Centerlock IceTech Disc Brake Rotor,Shimano Saint/XTR RT99A 140mm Centerlock IceTech Disc Brake Rotor,,Shimano,74.99,
valid,borderline_false_negative,22158587#10574227,1,0.9633115515591828,0,FN,"Cisco Original 10GBase-SR SFP+ Module, SFP-10G-SR",Transceiver Cisco SFP-10G-SR-S=,Cisco,,28.99,2880
train,borderline_false_negative,74490598#64400902,1,0.9631160339722352,0,FN,Philips Monitor LCD 243V7QDSB/00,Philips 243V7QDSB/00 243V7QDSB 61CM 24IN IPS LED,,Philips,94.1,102.00
train,borderline_false_negative,36254727#40610417,1,0.9630976734862792,0,FN,Jacheta New Era nfl new england patriots bomber,Veste New Era nfl new england patriots bomber,,,562,1.199E2
valid,borderline_false_negative,65931181#44517360,1,0.9630291181664374,0,FN,UVC-G4-PRO Ubiquiti UniFi IP67 Bullet HD Video Camera,"Ubiquiti Unifi Uvc-g4-pro 8 Megapixel Network CameraBullet - H.264 - 3840 X 2160 - 3x Optical - Os08a20 - Wall Mount, Ceiling Mount, Pole Mount",Ubiquiti,,830,431.09
valid,borderline_false_negative,80212720#5137860,1,0.9627775982600028,0,FN,Brother HL-L8360CDW Business Color Laser Printer with Duplex Printing and Wireless Networking -HL-L8360CDW,Brother HL-L8360CDW Laser Printer,Brother,Brother,479.98,588.76
train,borderline_false_negative,35590985#26280964,1,0.9627650323523168,0,FN,Ernie Ball 2222 Hybrid Slinky Electric Guitar Strings 9-46,Ernie Ball 9-46 Hybrid Slinky Guitar Strings,Ernie Ball,,11.49,5.49
train,borderline_false_negative,45874503#1304951,1,0.9626496558685458,0,FN,Apple Apple Lightning to VGA Adapter,Apple Original Lightning to VGA Adapter,Apple,,75.00,89
valid,borderline_false_negative,79599413#76522041,1,0.9620788592350896,0,FN,"EPSON Multipack fr EPSON Stylus Photo R200 / R300 Inhalt: je 1x light cyan, cyan, light magenta, magenta, gelb, schwarz (neu: C13T04874010 / alt: C13T048140A0) R220 / R320 / R340 / RX500 / RX600 / RX620 / RX640","Epson T048140BA cyan, magenta, yellow, light cyan, light magenta and black Inkjet Multi Pack for use with R200/R300/RX500/RX600. (Seahorse)EP48140BA",EPSON,Epson,99.41,93.92
train,borderline_false_negative,36484207#46909572,1,0.9620690467681507,0,FN,Samyang 24mm F1.4 ED AS IF UMC for Nikon AE,Samyang 24mm F1.4 ED AS IF UMC Lens in Nikon Fit,,Samyang,534.00,429
train,borderline_false_negative,36469366#48124573,1,0.9618101186888158,0,FN,"RAP-B-201U-A RAM Mounts Composite SHORT Double Socket Arm for 1\"" Ball Bases","RAP-B-201U-A - RAM Composite Short Double Socket Arm for 1\"" Balls",,RAM Mounts,8.49,
valid,borderline_false_negative,87945154#20791179,1,0.9614634191418224,0,FN,Cooler Master MasterCase H500M Cabinet,"Cooler Master case MasterCase H500M, E-ATX, 1x USB 3.1 Type-C, 4x USB3.0, bez zdroje, kovová šedá",,CoolerMaster,18900.00,6504
train,borderline_false_negative,85032533#7462944,1,0.9607270730109698,0,FN,Tissot T-Classic T0636171605700 Tradition watch,Tissot Stainless Steel T-Classic Men's Leather Watch - T0636171605700,Tissot,Tissot,373.40,395.00
train,borderline_false_negative,12294566#9814979,1,0.9604801533314432,0,FN,Relógio Garmin Venu 010-02173-12 Venu,Garmin Venu 010-02173-12 Venu Watch,Garmin,Garmin,379.99,360.00
train,borderline_false_negative,87942477#35283367,1,0.9602311475987966,0,FN,Fujifilm XF 56mm f1.2 APD Fujinon Lens,Fujifilm XF 56mm F1.2 R APD,,,1199.00,1599.00
valid,true_positive_high_score,35589885#96929485,1,1.0,1,TP,"APC Smart-UPS RT - USV - 19\""-Rack montierbar - 230 V",BỘ LƯU ĐIỆN UPS APC SURT20KRMXLI 20KVA,,APC,12351.33,205000000
valid,true_positive_high_score,58786972#46197341,1,0.9982281441825804,1,TP,Razer Ornata Chroma Gaming Keyboard,"Tastatura Razer Ornata Chroma â€“ Multi-color Membrane Gaming Keyboard - US Layout, Wired USB Connection, Razer Mecha-Membrane Technology, Mid-height keycaps, Razer Chroma backlighting, Ergonomic wris",,,199.95,851.82
test,true_positive_high_score,196253#6175893,1,0.9981620572663652,1,TP,Tissot Le Locle T006.207.11.038.00,Đồng hồ Tissot T006.207.11.038.00,,,423.00,18140000
valid,true_positive_high_score,29732271#89895212,1,0.9975414935731608,1,TP,"Cooler Master Hyper H411R CPU Cooler with 92mm White LED PWM Fan, 4 Heat Pipes / Direct Contact / Aluminum Fins Intel: LGA 2066 / 2011-3 / 2011/1200/ 1151 /1150 /1155 /1156 / 1366 / 775, AMD AM4 / AM3+ / AM3 / AM2+ / AM2 / FM2+ / FM2 / FM1",Cooler Master CPU Cooler Hyper H411R,,,45,79
test,true_positive_high_score,55154351#51848095,1,0.9964832420073576,1,TP,TISSOT EVERYTIME MEDIUM T109.410.11.033.00 (T109.410.11.033.00),Tissot T109.410.11.033.00,,,260.00,20390
valid,true_positive_high_score,36012861#40412085,1,0.995381080896421,1,TP,Tissot Tradition T063.617.16.057.00,Tissot T-Classic T063.617.16.057.00 Tradition Chrono Black 42mm,,,365.55,10250000
train,true_positive_high_score,56736608#95961137,1,0.9937040990659328,1,TP,Atomos Coiled Full HDMI to Full HDMI Cable (30cm) - ATOMCAB010,Atomos ATOMCAB010 Coiled Full HDMI to Full HDMI Cable,Atomos,,29.00,22.96
valid,true_positive_high_score,6666822#46096282,1,0.9935380320111086,1,TP,Corsair K55 RGB Gaming Keyboard,CORSAIR K55 RGB Gaming Keyboard - Quiet & Satisfying LED Backlit Keys - Media Controls - Wrist Rest Included – Onboard Macro Recording | CH-9206015-NA,,,3850.00,308.00
test,true_positive_high_score,84686125#35452020,1,0.993353129113886,1,TP,"iPhone 7 Plus Lightning Connector Assembly, New, Fix Kit - Grey",iPhone 7 Plus Lightning Connector Assembly - Gray / New / Fix Kit / White / New / Fix Kit / Black / New / Fix Kit / Gray / New / Part Only / White / New / Part Only / Black / New / Part Only,,,69.99,44.99
valid,true_positive_high_score,14737778#79816290,1,0.9925773102299624,1,TP,"RAM Double U-Bolt Base with 2.25\"" Ball","RAM-D-235U - RAM Double U-Bolt Base with D Size 2.25\"" Ball for Rails from 0.75\"" to 1.25\"" in Diameter",,RAM Mounts,$64.05,
test,true_positive_high_score,32359565#19898746,1,0.992116274297723,1,TP,SEATTLE MARINERS THE LEAGUE 9FORTY ADJUSTABLE,New Era Curved Brim 9FORTY The League Seattle Mariners MLB Navy Blue Adjustable Cap,,,24.99,24.95
valid,true_positive_high_score,45988376#67275979,1,0.9915427834628758,1,TP,BROTHER MFC-L2710DW COMPACT LASER ALL-IN-ONE WITH DUPLEX PRINTING WITH WIRELESS NETWORKING - COPIER/FAX/PRINTER/SCANNER - 32 PPM MONO PRINT - 2400 X 600 DPI PRINT - AUTOMATIC DUPLEX PRINT - 1200 DPI OPTICAL SCAN - 250 SHEETS INPUT - ETHERNET - WIRELE,Brother MFC-L2710DW - multifunction printer - B/W,,,$249.99,199.99
train,true_positive_high_score,43289949#78234939,1,0.9914476209288344,1,TP,MikroTik RouterBOARD Cloud Core Router CCR1036-12G-4S-EM,Mikrotik Cloud Core Router CCR1036-12G-4S-EM Extended Memory,MikroTik,,1140.72,4417.212901
train,true_positive_high_score,67646392#31276154,1,0.9914331680056804,1,TP,CS-R9100 CASSETTE 11-25 DURA-ACE 11-SPEED,Shimano Shimano Cs-R9100 Cassette 11-25 Dura-Ace 11-Speed,,Shimano,559.0,339.99
valid,true_positive_high_score,10214898#18529215,1,0.9914170416860304,1,TP,Swiss Military Hanowa Flagship 06-5161.2.04.007,Swiss Military Hanowa FLAGSHIP 06-5161.2.04.007 Men's Watch,,,1895.00,181.00
train,true_positive_high_score,95961137#67669854,1,0.9911785281036416,1,TP,Atomos ATOMCAB010 Coiled Full HDMI to Full HDMI Cable,Atomos Atomos coiled full HDMI to full HDMI cable (30-45cm),,Atomos,22.96,22.95
test,true_positive_high_score,653566#29009865,1,0.991011690976089,1,TP,Tissot Mens T-Race Cycling Light Blue Watch T111.417.37.441.05,Tissot T111.417.37.441.05 T-Race Cycling Chronograph Black PVD 44mm,Tissot,,377.65,11820000
valid,true_positive_high_score,49816210#73760575,1,0.990852662964298,1,TP,Gorro New Era Oakland Raiders HM Knitted Cap,Bonnet New Era Oakland Raiders HM Knitted Cap,,,3.19E1,3.19E1
valid,true_positive_high_score,30007794#77755482,1,0.9906930184904058,1,TP,Canon Ink Jet Cartridge PGI-72 PBK/GY/PM/PC/CO Multipack 40433,Canon PGI-72 PBK/GY/PM/PC/CO 5 Ink Cartridge Multipack,,,55.99,679.99
test,true_positive_high_score,12338419#2088770,1,0.9888861382272752,1,TP,"WS-C3650-8X24UQ-LCisco Catalyst 3650 24 Port mGig, 4x10G Uplink, LAN Base","Cisco Catalyst 3650 24 Port mGig, 4x10G Uplink, LAN Base",,,3.58,
train,true_positive_high_score,2965203#64197093,1,0.9886563214804192,1,TP,APC Smart-UPS RT 192V RM Battery Pack,"APC Smart-UPS RT RM battery pack, Extended-Run, 192V bus voltage, Rack 6U, compatible with Smart-UPS RT RM 15 -20kVA, Black (SURT192RMXLBP2)",,,23449.00,278450
valid,true_positive_high_score,91573353#51362158,1,0.986803655732518,1,TP,Jacket New Era nfl new england patriots bomber,Bunda New Era nfl new england patriots bomber,,,1.199E2,1.199E2
valid,true_positive_high_score,27584246#56852351,1,0.986784447146282,1,TP,Kyocera toner TK-3100 (1T02MS0NL0),Kyocera TK-3100 Black Toner Cartridge,Kyocera,,104.90,96.73
valid,true_positive_high_score,67761649#25036871,1,0.9865786140053794,1,TP,Seiko Presage Automatic Zen Garden SRPD41 SRPD41J1 SRPD41J Japan Made Mens Watch,Seiko Presage Automatic Zen Garden SRPD41 SRPD41J1 SRPD41J Japan Made Men's Watch,,,450,624.00
